"url","id","label_it","level.@type","level.@value","parent"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.4.4","3.4.4","Tecnici dei servizi culturali","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.4.5","3.4.5","Tecnici dei servizi sociali","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/3.4.6","3.4.6","Tecnici dei servizi pubblici e di sicurezza","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/3.4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.1.1","4.1.1","Impiegati addetti alla segreteria e agli affari generali","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.1.2","4.1.2","Impiegati addetti alle macchine d'ufficio","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.2.1","4.2.1","Impiegati addetti agli sportelli e ai movimenti di denaro","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.2.2","4.2.2","Impiegati addetti all'accoglienza e all'informazione della clientela","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.2"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.3.1","4.3.1","Impiegati addetti alla gestione amministrativa della logistica","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.3.2","4.3.2","Impiegati addetti alla gestione economica, contabile e finanziaria","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.3"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.4.1","4.4.1","Impiegati addetti al controllo di documenti e allo smistamento e recapito della posta","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/4.4.2","4.4.2","Impiegati addetti all'archiviazione e conservazione della documentazione","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/4.4"
"https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello3/5.1.1","5.1.1","Esercenti delle vendite","http://www.w3.org/2001/XMLSchema#integer","3","https://w3id.org/italia/work-accident/controlled-vocabulary/adm_serv/mansione/livello2/5.1"
