"url","id","label_it","level.@type","level.@value"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z153","Z153","BOSNIA ED ERZEGOVINA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z154","Z154","RUSSIA=FEDERAZIONE RUSSA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z155","Z155","SLOVACCHIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z156","Z156","CECA REPUBBLICA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z157","Z157","SERBIA E MONTENEGRO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z158","Z158","SERBIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z159","Z159","MONTENEGRO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z160","Z160","KOSSOVO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z161","Z161","TERRITORI PALESTINESI","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z200","Z200","AFGHANISTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z201","Z201","ARABIA MERIDIONALE FEDERAZIONE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z202","Z202","ARABIA MERIDIONALE PROTETTORATO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z203","Z203","ARABIA SAUDITA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z204","Z204","BAHREIN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z205","Z205","BHUTAN","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z206","Z206","BIRMANIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z207","Z207","BRUNEI","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z208","Z208","CAMBOGIA","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z209","Z209","SRI LANKA (CEYLON ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z210","Z210","CINA REPUBBLICA POPOLARE","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z211","Z211","CIPRO","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z212","Z212","COCOS (ISOLE)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z213","Z213","COREA DEL SUD","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z214","Z214","COREA DEL NORD","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z215","Z215","EMIRATI ARABI UNITI (COSTA DEI PIRATI=TRUCIAL STATES ANTE 1975)","http://www.w3.org/2001/XMLSchema#integer","1"
"https://w3id.org/italia/work-accident/controlled-vocabulary/core/nazione_inail/Z216","Z216","FILIPPINE","http://www.w3.org/2001/XMLSchema#integer","1"
